1947.37,106.0
3128.9,110.0
2428.31,110.0
2042.38,106.0
3786.24,98.0
1007.91,106.0
1558.73,110.0
1272.45,106.0
264.55,110.0
222.16,90.0
2818.36,90.0
2919.65,90.0
1371.05,90.0
1385.03,90.0
1743.7,90.0
1763.78,90.0
1853.71,90.0
279.58,90.0
1887.57,90.0
3329.52,94.0
232.62,110.0
93.0,113.1
696.99,90.0
162.13,90.0
3241.82,94.0
3219.2,94.0
195.71,90.0
2129.12,90.0
366.27,90.0
160.58,110.0
857.35,90.0
3554.18,90.0
2838.3,94.0
101.98,94.0
3111.4,94.0
813.31,90.0
436.08,90.0
655.41,94.0
3500.74,90.0
3097.76,90.0
3399.07,94.0
1256.15,90.0
3470.66,90.0
2514.22,90.0
998.46,90.0
3269.46,94.0
3161.63,90.0
2356.25,90.0
1349.98,90.0
3352.38,90.0
1906.47,90.0
3256.92,90.0
449.55,90.0
2266.9,90.0
842.63,90.0
2786.06,90.0
3544.48,94.0
605.41,94.0
324.46,90.0
1443.34,90.0
2013.72,90.0
912.84,94.0
1626.8,90.0
598.88,90.0
2370.56,90.0
2893.91,90.0
2036.25,90.0
1271.26,90.0
3075.24,90.0
1037.78,90.0
2595.64,94.0
1708.98,90.0
464.95,90.0
339.8,110.0
3001.35,90.0
2626.4,94.0
1490.24,90.0
3022.18,90.0
754.25,90.0
415.72,90.0
2237.72,90.0
1093.05,90.0
2439.87,90.0
208.34,90.0
1981.65,90.0
2502.03,90.0
1785.38,90.0
2199.41,90.0
384.75,90.0
2955.19,90.0
3147.72,90.0
140.97,110.0
3327.83,90.0
3419.94,94.0
2911.61,94.0
2465.92,90.0
3423.7,90.0
510.72,94.0
354.47,110.0
2160.84,90.0
3570.58,94.0
1867.76,90.0
1177.94,90.0
3243.15,90.0
289.43,110.0
2452.93,90.0
1276.74,94.0
2284.98,90.0
3228.82,90.0
323.79,110.0
188.91,94.0
2535.84,90.0
2604.39,90.0
3621.38,90.0
2658.44,94.0
1551.11,90.0
480.22,90.0
2138.57,94.0
109.75,90.0
1164.75,90.0
2509.2,94.0
631.46,90.0
236.2,90.0
1996.76,90.0
389.4,110.0
2480.51,90.0
1473.72,90.0
3569.4,90.0
2739.88,90.0
1285.28,90.0
1486.48,94.0
2090.94,90.0
747.19,94.0
566.46,90.0
2609.62,94.0
2560.77,90.0
84.88,79.1
261.14,90.0
309.13,94.0
3527.52,90.0
521.72,90.0
2463.26,94.0
1613.64,94.0
616.85,90.0
1790.05,94.0
1866.62,94.0
2674.83,94.0
368.13,94.0
1886.67,94.0
2981.41,90.0
1929.05,90.0
2409.51,90.0
3120.15,90.0
127.34,110.0
1361.95,94.0
1024.09,90.0
400.18,90.0
1521.4,90.0
1973.65,94.0
2186.54,90.0
2321.58,90.0
897.9,90.0
3398.67,90.0
2641.67,94.0
3280.26,90.0
1692.56,90.0
2866.58,90.0
925.32,90.0
1589.86,90.0
1213.07,90.0
1114.44,90.0
3177.24,90.0
207.34,110.0
2710.71,94.0
3521.79,94.0
1924.23,94.0
1175.16,94.0
1765.57,94.0
3094.37,94.0
873.3,90.0
841.69,94.0
1342.23,94.0
308.13,90.0
2847.6,90.0
797.49,90.0
667.66,90.0
143.61,90.0
3371.87,90.0
3302.15,90.0
3599.97,90.0
3437.37,90.0
3297.09,94.0
1915.18,98.0
1716.56,94.0
3459.11,94.0
1676.24,90.0
179.49,110.0
367.24,110.0
552.04,90.0
1088.38,94.0
2673.43,90.0
2663.38,90.0
2707.48,90.0
2696.61,90.0
2632.29,90.0
2637.57,90.0
2614.86,90.0
2651.81,90.0
2681.6,90.0
937.71,110.0
1646.89,110.0
1800.44,106.0
2631.47,106.0
2680.47,106.0
2230.32,110.0
3437.95,106.0
4003.25,90.0
981.19,106.0
3202.12,110.0
1758.2,110.0
2442.42,110.0
3961.16,90.0
3276.08,110.0
1960.8,110.0
747.6,110.0
1201.19,110.0
971.34,110.0
2902.65,110.0
3552.96,110.0
3897.62,90.0
3290.94,110.0
1424.31,110.0
2509.28,110.0
3853.27,110.0
678.91,110.0
3887.24,94.0
3182.93,110.0
3956.75,110.0
3996.45,110.0
2849.09,110.0
631.99,110.0
3593.63,106.0
3800.27,110.0
2133.06,110.0
2216.41,110.0
3532.32,110.0
1256.1,110.0
4130.98,93.7
1821.46,110.0
1633.74,110.0
2103.19,110.0
1722.99,110.0
776.5,110.0
650.09,110.0
3944.24,90.0
2202.89,110.0
684.02,106.0
3772.37,110.0
1935.22,110.0
3889.66,110.0
3876.27,90.0
3397.42,110.0
788.41,110.0
4049.29,90.0
3786.42,110.0
1518.61,110.0
518.43,110.0
3239.12,110.0
3154.71,110.0
4107.42,82.54
3663.83,110.0
4101.23,88.12
1620.8,110.0
3090.73,110.0
3338.05,110.0
3647.46,110.0
3492.73,106.0
1775.94,110.0
2793.43,110.0
2022.1,110.0
2950.05,110.0
2154.8,110.0
2818.8,110.0
3041.08,110.0
585.1,110.0
3856.92,90.0
4069.96,110.0
2318.05,110.0
1990.56,110.0
805.05,110.0
1653.04,106.0
2669.73,110.0
1004.11,110.0
612.11,110.0
3308.62,110.0
3138.3,110.0
1703.33,110.0
4091.75,110.0
3789.05,90.0
1834.96,106.0
1380.33,110.0
3998.17,106.0
3916.72,106.0
989.4,110.0
2999.87,110.0
2577.47,110.0
3948.61,98.0
2766.2,110.0
2147.99,106.0
3379.96,110.0
2982.02,110.0
1771.63,106.0
2115.73,106.0
2213.08,106.0
4067.4,106.0
1059.99,110.0
1926.5,106.0
2937.17,110.0
1215.31,110.0
699.66,110.0
2298.29,110.0
3839.08,90.0
954.98,110.0
900.0,110.0
3823.5,110.0
1299.8,110.0
2621.78,110.0
3137.3,102.0
1805.72,110.0
3768.85,90.0
1859.93,110.0
832.66,110.0
3803.34,90.0
2551.28,110.0
865.87,110.0
2845.86,106.0
4028.14,110.0
1079.82,110.0
1234.67,110.0
580.99,106.0
502.94,110.0
745.49,106.0
1359.78,110.0
2655.97,110.0
1115.06,110.0
3170.17,110.0
3662.49,106.0
2699.46,110.0
3204.07,106.0
1597.87,110.0
1098.71,106.0
2714.25,110.0
3017.57,110.0
1278.31,110.0
3873.44,110.0
2196.62,106.0
3979.7,110.0
1334.13,110.0
4104.58,114.01
3583.35,110.0
3705.58,110.0
3869.46,106.0
3223.05,110.0
3476.2,110.0
3721.05,110.0
3544.12,106.0
730.38,110.0
3603.75,110.0
2231.2,106.0
1314.25,110.0
2878.64,106.0
4120.65,85.22
883.06,110.0
3916.24,90.0
1475.55,110.0
1559.06,106.0
4010.76,110.0
2661.18,106.0
3777.89,94.0
1533.91,110.0
2083.72,110.0
571.38,110.0
2922.0,110.0
3105.82,110.0
4054.88,110.0
2380.08,106.0
3569.78,110.0
2295.16,106.0
846.94,110.0
3742.01,110.0
3429.6,110.0
3287.64,106.0
1454.63,110.0
1162.11,110.0
1848.05,110.0
3258.32,110.0
3641.28,106.0
3980.47,90.0
3910.9,94.0
3691.24,110.0
3130.05,106.0
3355.69,110.0
3931.72,90.0
932.31,106.0
3317.07,106.0
3866.02,102.0
3633.65,110.0
3220.8,106.0
1869.27,106.0
3510.48,110.0
510.73,106.0
923.41,110.0
3976.32,94.0
1323.09,106.0
820.68,110.0
1528.73,106.0
3826.5,90.0
3051.31,106.0
1405.74,110.0
1309.63,106.0
3863.55,94.0
2188.84,110.0
2612.53,106.0
2906.6,106.0
2308.93,106.0
3749.64,106.0
2369.15,110.0
1121.2,106.0
1884.54,110.0
788.98,106.0
2870.78,110.0
3280.6,102.0
892.09,106.0
669.02,106.0
1740.68,110.0
2170.32,110.0
2215.0,102.0
3172.49,106.0
598.94,110.0
859.69,106.0
1336.95,106.0
2068.83,110.0
3851.08,94.0
2777.03,106.0
662.34,110.0
4078.33,90.0
2456.91,110.0
1093.21,110.0
3093.49,106.0
3790.68,94.0
546.12,110.0
3923.87,110.0
3997.24,94.0
4026.07,90.0
3490.88,110.0
3948.89,94.0
2345.64,110.0
2595.3,110.0
1764.4,102.0
910.87,102.0
3602.45,102.0
1433.93,106.0
914.08,106.0
2099.02,106.0
3439.69,102.0
1789.92,110.0
2962.81,110.0
1232.33,106.0
1680.18,110.0
3903.48,110.0
3383.44,106.0
2435.07,106.0
4049.46,106.0
4116.68,85.26
4103.99,89.95
3701.07,106.0
1144.94,110.0
2795.83,106.0
4013.72,94.0
2952.26,106.0
955.24,106.0
4016.71,106.0
2402.66,110.0
3406.53,106.0
3554.23,102.0
3577.47,106.0
763.61,110.0
619.05,106.0
1077.67,106.0
1940.6,106.0
3121.12,110.0
2420.5,110.0
2035.67,106.0
3794.04,98.0
1000.68,106.0
1551.77,110.0
1264.94,106.0
256.83,110.0
229.31,90.0
2826.23,90.0
2926.55,90.0
1378.47,90.0
1391.79,90.0
1750.7,90.0
1771.38,90.0
1861.15,90.0
287.47,90.0
1895.03,90.0
3337.02,94.0
225.64,110.0
88.48,115.64
704.12,90.0
170.02,90.0
3248.82,94.0
3226.65,94.0
202.14,90.0
2136.84,90.0
373.45,90.0
153.13,110.0
864.29,90.0
3561.29,90.0
2845.37,94.0
108.89,94.0
3118.95,94.0
820.62,90.0
442.88,90.0
663.26,94.0
3508.4,90.0
3105.28,90.0
3406.29,94.0
1263.12,90.0
3478.0,90.0
2521.89,90.0
1005.86,90.0
3276.79,94.0
3168.78,90.0
2363.84,90.0
1357.74,90.0
3360.08,90.0
1913.33,90.0
3263.88,90.0
457.37,90.0
2274.7,90.0
849.47,90.0
2792.8,90.0
3551.95,94.0
613.37,94.0
331.73,90.0
1450.34,90.0
2021.08,90.0
920.0,94.0
1634.44,90.0
606.71,90.0
2377.45,90.0
2901.41,90.0
2043.96,90.0
1279.08,90.0
3082.17,90.0
1044.74,90.0
2602.61,94.0
1716.34,90.0
472.87,90.0
331.91,110.0
3008.69,90.0
2633.26,94.0
1497.23,90.0
3029.5,90.0
762.19,90.0
423.04,90.0
2244.75,90.0
1100.2,90.0
2447.21,90.0
215.69,90.0
1989.13,90.0
2509.42,90.0
1792.75,90.0
2207.06,90.0
391.63,90.0
2963.13,90.0
3155.06,90.0
134.0,110.0
3334.76,90.0
3427.88,94.0
2918.59,94.0
2473.54,90.0
3430.49,90.0
517.57,94.0
347.18,110.0
2167.93,90.0
3577.66,94.0
1875.3,90.0
1185.38,90.0
3251.08,90.0
281.73,110.0
2460.02,90.0
1284.53,94.0
2292.72,90.0
3235.75,90.0
316.65,110.0
195.87,94.0
2543.0,90.0
2609.19,90.0
3629.12,90.0
2665.73,94.0
1558.66,90.0
487.76,90.0
2145.8,94.0
116.73,90.0
1171.6,90.0
2516.24,94.0
638.91,90.0
243.26,90.0
2004.17,90.0
382.2,110.0
2487.6,90.0
1480.85,90.0
3576.74,90.0
2746.83,90.0
1292.34,90.0
1493.59,94.0
2098.06,90.0
754.86,94.0
574.09,90.0
2616.46,94.0
2568.1,90.0
88.79,81.94
268.24,90.0
317.02,94.0
3534.31,90.0
529.58,90.0
2471.2,94.0
1620.94,94.0
623.79,90.0
1797.35,94.0
1873.52,94.0
2681.69,94.0
375.22,94.0
1893.85,94.0
2988.19,90.0
1935.97,90.0
2416.62,90.0
3127.95,90.0
119.85,110.0
1369.64,94.0
1031.38,90.0
407.38,90.0
1528.22,90.0
1980.5,94.0
2194.3,90.0
2328.38,90.0
905.35,90.0
3406.16,90.0
2648.91,94.0
3288.05,90.0
1699.26,90.0
2874.02,90.0
932.21,90.0
1597.43,90.0
1220.0,90.0
1121.7,90.0
3184.72,90.0
199.47,110.0
2717.98,94.0
3529.05,94.0
1931.52,94.0
1182.94,94.0
1772.33,94.0
3102.19,94.0
880.5,90.0
849.21,94.0
1349.84,94.0
315.45,90.0
2854.4,90.0
805.05,90.0
675.42,90.0
150.97,90.0
3379.02,90.0
3310.08,90.0
3607.12,90.0
3445.35,90.0
3304.37,94.0
1922.58,98.0
1723.45,94.0
3466.26,94.0
1683.7,90.0
171.87,110.0
359.75,110.0
558.93,90.0
1095.28,94.0
2679.22,90.0
2668.28,90.0
2713.12,90.0
2701.9,90.0
2636.59,90.0
2642.61,90.0
2620.32,90.0
2656.51,90.0
2687.52,90.0
930.98,110.0
1639.57,110.0
1793.29,106.0
2624.22,106.0
2673.63,106.0
2222.84,110.0
3431.11,106.0
4010.79,90.0
973.96,106.0
3195.04,110.0
1750.64,110.0
2435.33,110.0
3967.94,90.0
3269.36,110.0
1953.45,110.0
739.62,110.0
1193.34,110.0
963.66,110.0
2895.76,110.0
3545.79,110.0
3905.28,90.0
3283.95,110.0
1416.78,110.0
2502.14,110.0
3846.26,110.0
672.1,110.0
3894.34,94.0
3175.72,110.0
3949.01,110.0
3988.54,110.0
2841.42,110.0
624.0,110.0
3586.92,106.0
3792.64,110.0
2126.29,110.0
2209.09,110.0
3525.61,110.0
1248.73,110.0
4127.14,109.48
1814.59,110.0
1626.81,110.0
2096.42,110.0
1716.28,110.0
769.84,110.0
642.36,110.0
3951.14,90.0
2195.94,110.0
676.63,106.0
3764.82,110.0
1927.55,110.0
3882.34,110.0
3884.19,90.0
3390.67,110.0
781.47,110.0
4056.06,90.0
3778.59,110.0
1511.23,110.0
510.67,110.0
3231.29,110.0
3146.89,110.0
4122.23,81.98
3656.34,110.0
4104.12,85.52
1613.26,110.0
3082.86,110.0
3330.71,110.0
3640.74,110.0
3485.04,106.0
1768.15,110.0
2785.88,110.0
2014.28,110.0
2942.65,110.0
2146.91,110.0
2810.9,110.0
3034.0,110.0
577.15,110.0
3864.58,90.0
4062.0,110.0
2310.8,110.0
1983.31,110.0
798.11,110.0
1646.21,106.0
2662.72,110.0
996.46,110.0
604.31,110.0
3301.43,110.0
3131.0,110.0
1696.6,110.0
4084.16,110.0
3795.8,90.0
1827.21,106.0
1372.82,110.0
3991.26,106.0
3908.8,106.0
981.62,110.0
2992.83,110.0
2570.46,110.0
3955.78,98.0
2759.43,110.0
2140.85,106.0
3372.88,110.0
2974.71,110.0
1764.26,106.0
2107.9,106.0
2205.81,106.0
4059.66,106.0
1052.79,110.0
1919.0,106.0
2929.46,110.0
1207.79,110.0
692.8,110.0
2291.49,110.0
3846.73,90.0
947.51,110.0
892.83,110.0
3815.8,110.0
1292.51,110.0
2614.49,110.0
3129.55,102.0
1797.85,110.0
3776.15,90.0
1853.82,110.0
826.04,106.0
3810.57,90.0
2544.11,110.0
858.05,110.0
2838.43,106.0
4020.91,110.0
1073.08,110.0
1226.93,110.0
574.13,106.0
495.2,110.0
737.62,106.0
1352.12,110.0
2649.03,110.0
1108.01,110.0
3163.04,110.0
3655.31,106.0
2692.25,110.0
3196.14,106.0
1590.44,110.0
1090.96,106.0
2706.38,110.0
3010.27,110.0
1270.65,110.0
3865.8,110.0
2188.91,106.0
3972.08,110.0
1326.17,110.0
4102.07,111.98
3576.39,110.0
3698.53,110.0
3861.81,106.0
3215.96,110.0
3469.34,110.0
3713.14,110.0
3537.21,106.0
722.75,110.0
3596.57,110.0
2223.99,106.0
1307.16,110.0
2871.05,106.0
4125.42,91.6
876.01,110.0
3923.34,90.0
1468.22,110.0
1551.97,106.0
4003.37,110.0
2654.0,106.0
3785.56,94.0
1526.94,110.0
2076.56,110.0
563.96,110.0
2914.74,110.0
3097.92,110.0
4047.67,110.0
2372.5,106.0
3561.86,110.0
2287.4,106.0
839.32,110.0
3735.28,110.0
3421.87,110.0
3280.36,106.0
1446.94,110.0
1155.02,110.0
1840.72,110.0
3251.46,110.0
3633.5,106.0
3987.87,90.0
3918.7,94.0
3683.5,110.0
3122.26,106.0
3348.74,110.0
3938.26,90.0
925.2,106.0
3309.86,106.0
3859.19,102.0
3626.4,110.0
3213.81,106.0
1862.04,106.0
3503.46,110.0
503.58,106.0
916.56,110.0
3983.65,94.0
1316.29,106.0
813.53,110.0
1521.52,106.0
3834.07,90.0
3043.39,106.0
1398.15,110.0
1302.27,106.0
3870.62,94.0
2181.85,110.0
2604.8,106.0
2898.71,106.0
2301.61,106.0
3742.69,106.0
2361.17,110.0
1113.63,106.0
1877.1,110.0
782.16,106.0
2863.33,110.0
3273.68,102.0
885.33,106.0
661.29,106.0
1732.82,110.0
2163.2,110.0
2207.62,102.0
3165.38,106.0
591.91,110.0
852.67,106.0
1329.19,106.0
2060.94,110.0
3858.52,94.0
2769.83,106.0
654.88,110.0
4086.31,90.0
2449.24,110.0
1086.24,110.0
3086.42,106.0
3797.98,94.0
539.03,110.0
3916.31,110.0
4004.33,94.0
4033.39,90.0
3483.17,110.0
3955.79,94.0
2338.72,110.0
2588.1,110.0
1756.63,102.0
903.21,102.0
3595.25,102.0
1426.05,106.0
906.41,110.0
2091.57,106.0
3432.45,102.0
1783.08,110.0
2956.19,110.0
1224.84,106.0
1672.71,110.0
3895.94,110.0
3376.21,106.0
2427.95,106.0
4042.32,106.0
4121.27,91.4
4106.86,87.35
3693.96,106.0
1137.58,110.0
2788.69,106.0
4020.82,94.0
2945.23,106.0
947.26,106.0
4009.94,106.0
2395.85,110.0
3398.58,106.0
3546.76,102.0
3570.0,106.0
756.87,110.0
611.23,106.0
1069.8,106.0
1933.39,106.0
3113.67,110.0
2412.55,110.0
2028.48,106.0
3800.94,98.0
993.37,106.0
1544.67,110.0
1257.78,106.0
248.89,110.0
236.7,90.0
2833.63,90.0
2933.46,90.0
1386.35,90.0
1399.28,90.0
1758.59,90.0
1778.32,90.0
1869.09,90.0
295.42,90.0
1902.84,90.0
3344.19,94.0
218.79,110.0
83.85,118.23
711.61,90.0
177.78,90.0
3256.23,94.0
3234.27,94.0
209.22,90.0
2144.27,90.0
380.82,90.0
145.44,110.0
871.89,90.0
3569.13,90.0
2852.31,94.0
116.2,94.0
3126.23,94.0
827.6,90.0
450.55,90.0
670.12,94.0
3515.69,90.0
3112.28,90.0
3413.26,94.0
1270.43,90.0
3484.71,90.0
2529.37,90.0
1013.35,90.0
3284.48,94.0
3175.52,90.0
2371.18,90.0
1365.2,90.0
3367.14,90.0
1920.84,90.0
3270.6,90.0
464.41,90.0
2282.49,90.0
857.38,90.0
2799.86,90.0
3559.04,94.0
620.98,94.0
338.67,90.0
1457.74,90.0
2028.76,90.0
927.86,94.0
1641.91,90.0
613.84,90.0
2384.52,90.0
2909.2,90.0
2051.63,90.0
1286.58,90.0
3089.17,90.0
1051.87,90.0
2609.84,94.0
1724.24,90.0
479.92,90.0
325.04,110.0
3015.89,90.0
2640.4,94.0
1504.49,90.0
3037.49,90.0
769.0,90.0
430.46,90.0
2251.73,90.0
1107.41,90.0
2454.59,90.0
223.04,90.0
1996.65,90.0
2516.71,90.0
1799.57,90.0
2214.94,90.0
398.33,90.0
2970.26,90.0
3162.03,90.0
126.89,110.0
3341.74,90.0
3435.32,94.0
2925.36,94.0
2481.5,90.0
3438.41,90.0
525.5,94.0
340.16,110.0
2175.44,90.0
3584.76,94.0
1883.27,90.0
1192.35,90.0
3257.72,90.0
274.56,110.0
2467.0,90.0
1292.3,94.0
2300.31,90.0
3242.72,90.0
309.92,110.0
203.32,94.0
2550.97,90.0
2614.73,90.0
3636.6,90.0
2672.51,94.0
1565.46,90.0
494.61,90.0
2153.59,94.0
123.88,90.0
1178.7,90.0
2523.31,94.0
646.75,90.0
251.01,90.0
2011.71,90.0
374.37,110.0
2495.48,90.0
1488.68,90.0
3584.42,90.0
2754.15,90.0
1299.87,90.0
1500.85,94.0
2106.02,90.0
761.95,94.0
581.78,90.0
2623.27,94.0
2576.09,90.0
92.7,84.79
275.7,90.0
324.68,94.0
3541.27,90.0
536.42,90.0
2478.6,94.0
1627.73,94.0
631.03,90.0
1804.68,94.0
1881.02,94.0
2689.37,94.0
382.21,94.0
1901.76,94.0
2994.91,90.0
1942.76,90.0
2424.5,90.0
3135.73,90.0
112.91,110.0
1377.46,94.0
1038.3,90.0
414.56,90.0
1536.16,90.0
1988.2,94.0
2201.12,90.0
2335.26,90.0
912.1,90.0
3413.24,90.0
2656.05,94.0
3295.93,90.0
1706.1,90.0
2881.19,90.0
939.3,90.0
1604.2,90.0
1227.04,90.0
1128.68,90.0
3192.17,90.0
191.52,110.0
2725.97,90.0
3536.37,94.0
1938.68,94.0
1189.68,94.0
1780.07,94.0
3109.25,94.0
887.48,90.0
856.03,94.0
1357.35,94.0
322.79,90.0
2862.24,90.0
812.93,90.0
682.4,90.0
157.82,90.0
3386.3,90.0
3317.61,90.0
3614.02,90.0
3453.1,90.0
3312.05,94.0
1930.51,98.0
1730.74,94.0
3473.23,94.0
1691.65,90.0
164.43,110.0
353.03,110.0
565.76,90.0
1103.12,94.0
2684.93,90.0
2674.23,90.0
2718.07,90.0
2707.81,90.0
2642.47,90.0
2648.6,90.0
2625.35,90.0
2661.62,90.0
2693.11,90.0
923.76,110.0
1632.96,110.0
1786.55,106.0
2616.5,106.0
2665.76,106.0
2216.08,110.0
3423.99,106.0
4018.3,90.0
966.65,106.0
3187.1,110.0
1742.67,110.0
2428.13,110.0
3975.82,90.0
3262.45,110.0
1945.99,110.0
731.68,110.0
1186.5,110.0
956.02,110.0
2888.1,110.0
3538.13,110.0
3912.71,90.0
3276.53,110.0
1409.72,110.0
2494.73,110.0
3838.51,110.0
664.76,110.0
3902.29,94.0
3168.16,110.0
3941.47,110.0
3981.5,110.0
2834.66,110.0
616.19,110.0
3579.62,106.0
3785.66,110.0
2119.16,110.0
2202.3,110.0
3517.77,110.0
1241.0,110.0
4120.88,114.4
1806.78,110.0
1619.94,110.0
2088.62,110.0
1708.49,110.0
762.52,110.0
634.87,110.0
3958.45,90.0
2188.33,110.0
668.76,106.0
3757.01,110.0
1920.71,110.0
3874.52,110.0
3892.17,90.0
3383.4,110.0
775.07,110.0
4063.95,90.0
3771.25,110.0
1503.4,110.0
503.15,110.0
3224.04,110.0
3138.92,110.0
4126.99,88.35
3648.47,110.0
4107.44,82.53
1605.56,110.0
3075.88,110.0
3323.83,110.0
3633.32,110.0
3477.3,106.0
1761.39,110.0
2779.12,110.0
2006.35,110.0
2935.96,110.0
2139.63,110.0
2803.45,110.0
3027.05,110.0
569.35,110.0
3872.17,90.0
4054.39,110.0
2303.55,110.0
1976.09,110.0
790.24,110.0
1639.07,106.0
2654.8,110.0
989.17,110.0
597.47,110.0
3294.26,110.0
3123.18,110.0
1689.04,110.0
4077.03,110.0
3802.56,90.0
1820.26,106.0
1364.85,110.0
3983.56,106.0
3901.14,106.0
974.18,110.0
2985.75,110.0
2563.47,110.0
3963.44,98.0
2752.45,110.0
2132.89,106.0
3365.94,110.0
2967.04,110.0
1756.45,106.0
2100.47,106.0
2198.93,106.0
4052.66,106.0
1045.0,110.0
1911.48,106.0
2922.21,110.0
1199.83,110.0
685.62,110.0
2284.75,110.0
3854.11,90.0
940.04,110.0
885.35,110.0
3808.55,110.0
1284.61,110.0
2607.39,110.0
3121.92,102.0
1790.83,110.0
3783.01,90.0
1846.32,110.0
818.92,106.0
3818.14,90.0
2536.66,110.0
